PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT,publication date,fiscal year,month,inflows/outflows,description,amount
,,,,,,20201113.0,2021.0,July,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,July,Inflows - Other,Holding Acct. & Other Adj.,14.0
,,,,,,20201113.0,2021.0,July,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,July,Outflows - Current,Personal Service,2170.0
,,,,,,20201113.0,2021.0,July,Outflows - Current,Other Than Personal Service,2648.0
,,,,,,20201113.0,2021.0,July,Outflows - Current,Debt Service,1249.0
,,,,,,20201113.0,2021.0,July,Outflows - Prior,Personal Service,1959.0
,,,,,,20201113.0,2021.0,July,Outflows - Prior,Other Than Personal Service,1721.0
,,,,,,20201113.0,2021.0,July,Outflows - Prior,Taxes,247.0
,,,,,,20201113.0,2021.0,July,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,July,Outflows - Capital,City Disbursements,503.0
,,,,,,20201113.0,2021.0,July,Outflows - Capital,Federal and State,51.0
,,,,,,20201113.0,2021.0,July,Outflows - Other,Senior Colleges,240.0
,,,,,,20201113.0,2021.0,July,Outflows - Other,Other Uses,29.0
,,,,,,20201113.0,2021.0,July,Balance,Beginning Balance,6627.0
,,,,,,20201113.0,2021.0,July,Balance,Ending Balance,10651.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,General Property Tax,198.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Other Taxes,1344.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Federal Categorical Grants,367.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,State Categorical Grants,46.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Other Categorical Grants,318.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Miscellaneous Revenues,486.0
,,,,,,20201113.0,2021.0,August,Inflows - Current,Inter-Fund Revenues,0.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,Taxes,351.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,Federal Categorical Grants,78.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,State Categorical Grants,425.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,Other Categorical Grants,60.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,August,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,August,Inflows - Capital,Capital Transfers,270.0
,,,,,,20201113.0,2021.0,August,Inflows - Capital,Federal And State,36.0
,,,,,,20201113.0,2021.0,August,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,August,Inflows - Other,Holding Acct. & Other Adj.,2.0
,,,,,,20201113.0,2021.0,August,Inflows - Other,Other Sources,360.0
,,,,,,20201113.0,2021.0,August,Outflows - Current,Personal Service,2781.0
,,,,,,20201113.0,2021.0,August,Outflows - Current,Other Than Personal Service,2654.0
,,,,,,20201113.0,2021.0,August,Outflows - Current,Debt Service,-6.0
,,,,,,20201113.0,2021.0,August,Outflows - Prior,Personal Service,1157.0
,,,,,,20201113.0,2021.0,August,Outflows - Prior,Other Than Personal Service,905.0
,,,,,,20201113.0,2021.0,August,Outflows - Prior,Taxes,292.0
,,,,,,20201113.0,2021.0,August,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,August,Outflows - Capital,City Disbursements,556.0
,,,,,,20201113.0,2021.0,August,Outflows - Capital,Federal and State,94.0
,,,,,,20201113.0,2021.0,August,Outflows - Other,Senior Colleges,180.0
,,,,,,20201113.0,2021.0,August,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,August,Balance,Beginning Balance,10651.0
,,,,,,20201113.0,2021.0,August,Balance,Ending Balance,6379.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,General Property Tax,1422.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Other Taxes,3419.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Federal Categorical Grants,234.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,State Categorical Grants,1379.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Other Categorical Grants,-176.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Miscellaneous Revenues,479.0
,,,,,,20201113.0,2021.0,September,Inflows - Current,Inter-Fund Revenues,35.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,Federal Categorical Grants,579.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,State Categorical Grants,277.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,Other Categorical Grants,197.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,September,Inflows - Prior,Misc. Revenue/IFA,102.0
,,,,,,20201113.0,2021.0,September,Inflows - Capital,Capital Transfers,186.0
,,,,,,20201113.0,2021.0,September,Inflows - Capital,Federal And State,40.0
,,,,,,20201113.0,2021.0,September,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,September,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,September,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,September,Outflows - Current,Personal Service,3692.0
,,,,,,20201113.0,2021.0,September,Outflows - Current,Other Than Personal Service,2533.0
,,,,,,20201113.0,2021.0,September,Outflows - Current,Debt Service,-11.0
,,,,,,20201113.0,2021.0,September,Outflows - Prior,Personal Service,67.0
,,,,,,20201113.0,2021.0,September,Outflows - Prior,Other Than Personal Service,52.0
,,,,,,20201113.0,2021.0,September,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,September,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,September,Outflows - Capital,City Disbursements,687.0
,,,,,,20201113.0,2021.0,September,Outflows - Capital,Federal and State,47.0
,,,,,,20201113.0,2021.0,September,Outflows - Other,Senior Colleges,180.0
,,,,,,20201113.0,2021.0,September,Outflows - Other,Other Uses,23.0
,,,,,,20201113.0,2021.0,September,Balance,Beginning Balance,6379.0
,,,,,,20201113.0,2021.0,September,Balance,Ending Balance,7282.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,General Property Tax,885.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Other Taxes,1699.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Federal Categorical Grants,343.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,State Categorical Grants,267.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Other Categorical Grants,110.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Miscellaneous Revenues,422.0
,,,,,,20201113.0,2021.0,October,Inflows - Current,Inter-Fund Revenues,45.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,Federal Categorical Grants,260.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,State Categorical Grants,372.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,Other Categorical Grants,233.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,October,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,October,Inflows - Capital,Capital Transfers,1590.0
,,,,,,20201113.0,2021.0,October,Inflows - Capital,Federal And State,87.0
,,,,,,20201113.0,2021.0,October,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,October,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,October,Inflows - Other,Other Sources,325.0
,,,,,,20201113.0,2021.0,October,Outflows - Current,Personal Service,4509.0
,,,,,,20201113.0,2021.0,October,Outflows - Current,Other Than Personal Service,2521.0
,,,,,,20201113.0,2021.0,October,Outflows - Current,Debt Service,339.0
,,,,,,20201113.0,2021.0,October,Outflows - Prior,Personal Service,8.0
,,,,,,20201113.0,2021.0,October,Outflows - Prior,Other Than Personal Service,3.0
,,,,,,20201113.0,2021.0,October,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,October,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,October,Outflows - Capital,City Disbursements,648.0
,,,,,,20201113.0,2021.0,October,Outflows - Capital,Federal and State,103.0
,,,,,,20201113.0,2021.0,October,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,October,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,October,Balance,Beginning Balance,7282.0
,,,,,,20201113.0,2021.0,October,Balance,Ending Balance,5551.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,General Property Tax,224.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Other Taxes,1430.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Federal Categorical Grants,214.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,State Categorical Grants,792.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Other Categorical Grants,18.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Miscellaneous Revenues,460.0
,,,,,,20201113.0,2021.0,November,Inflows - Current,Inter-Fund Revenues,32.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,Federal Categorical Grants,248.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,State Categorical Grants,187.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,Other Categorical Grants,3.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,November,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,November,Inflows - Capital,Capital Transfers,630.0
,,,,,,20201113.0,2021.0,November,Inflows - Capital,Federal And State,205.0
,,,,,,20201113.0,2021.0,November,Inflows - Other,Senior Colleges,260.0
,,,,,,20201113.0,2021.0,November,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,November,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,November,Outflows - Current,Personal Service,3828.0
,,,,,,20201113.0,2021.0,November,Outflows - Current,Other Than Personal Service,2766.0
,,,,,,20201113.0,2021.0,November,Outflows - Current,Debt Service,35.0
,,,,,,20201113.0,2021.0,November,Outflows - Prior,Personal Service,12.0
,,,,,,20201113.0,2021.0,November,Outflows - Prior,Other Than Personal Service,149.0
,,,,,,20201113.0,2021.0,November,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,November,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,November,Outflows - Capital,City Disbursements,486.0
,,,,,,20201113.0,2021.0,November,Outflows - Capital,Federal and State,188.0
,,,,,,20201113.0,2021.0,November,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,November,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,November,Balance,Beginning Balance,5551.0
,,,,,,20201113.0,2021.0,November,Balance,Ending Balance,2552.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,General Property Tax,6257.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Other Taxes,3112.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Federal Categorical Grants,366.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,State Categorical Grants,1218.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Other Categorical Grants,16.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Miscellaneous Revenues,442.0
,,,,,,20201113.0,2021.0,December,Inflows - Current,Inter-Fund Revenues,37.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,Federal Categorical Grants,288.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,State Categorical Grants,256.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,Other Categorical Grants,2.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,December,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,December,Inflows - Capital,Capital Transfers,754.0
,,,,,,20201113.0,2021.0,December,Inflows - Capital,Federal And State,76.0
,,,,,,20201113.0,2021.0,December,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,December,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,December,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,December,Outflows - Current,Personal Service,3684.0
,,,,,,20201113.0,2021.0,December,Outflows - Current,Other Than Personal Service,2693.0
,,,,,,20201113.0,2021.0,December,Outflows - Current,Debt Service,7.0
,,,,,,20201113.0,2021.0,December,Outflows - Prior,Personal Service,33.0
,,,,,,20201113.0,2021.0,December,Outflows - Prior,Other Than Personal Service,544.0
,,,,,,20201113.0,2021.0,December,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,December,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,December,Outflows - Capital,City Disbursements,775.0
,,,,,,20201113.0,2021.0,December,Outflows - Capital,Federal and State,124.0
,,,,,,20201113.0,2021.0,December,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,December,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,December,Balance,Beginning Balance,2552.0
,,,,,,20201113.0,2021.0,December,Balance,Ending Balance,7278.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,General Property Tax,5638.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Other Taxes,3036.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Federal Categorical Grants,486.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,State Categorical Grants,174.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Other Categorical Grants,106.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Miscellaneous Revenues,539.0
,,,,,,20201113.0,2021.0,January,Inflows - Current,Inter-Fund Revenues,127.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,Federal Categorical Grants,218.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,State Categorical Grants,188.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,Other Categorical Grants,31.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,January,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,January,Inflows - Capital,Capital Transfers,724.0
,,,,,,20201113.0,2021.0,January,Inflows - Capital,Federal And State,89.0
,,,,,,20201113.0,2021.0,January,Inflows - Other,Senior Colleges,260.0
,,,,,,20201113.0,2021.0,January,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,January,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,January,Outflows - Current,Personal Service,3876.0
,,,,,,20201113.0,2021.0,January,Outflows - Current,Other Than Personal Service,2767.0
,,,,,,20201113.0,2021.0,January,Outflows - Current,Debt Service,850.0
,,,,,,20201113.0,2021.0,January,Outflows - Prior,Personal Service,32.0
,,,,,,20201113.0,2021.0,January,Outflows - Prior,Other Than Personal Service,612.0
,,,,,,20201113.0,2021.0,January,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,January,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,January,Outflows - Capital,City Disbursements,907.0
,,,,,,20201113.0,2021.0,January,Outflows - Capital,Federal and State,129.0
,,,,,,20201113.0,2021.0,January,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,January,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,January,Balance,Beginning Balance,7278.0
,,,,,,20201113.0,2021.0,January,Balance,Ending Balance,9483.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,General Property Tax,122.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Other Taxes,1626.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Federal Categorical Grants,416.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,State Categorical Grants,208.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Other Categorical Grants,16.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Miscellaneous Revenues,231.0
,,,,,,20201113.0,2021.0,February,Inflows - Current,Inter-Fund Revenues,43.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,Federal Categorical Grants,226.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,State Categorical Grants,218.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,Other Categorical Grants,31.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,February,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,February,Inflows - Capital,Capital Transfers,663.0
,,,,,,20201113.0,2021.0,February,Inflows - Capital,Federal And State,69.0
,,,,,,20201113.0,2021.0,February,Inflows - Other,Senior Colleges,0.0
,,,,,,20201113.0,2021.0,February,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,February,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,February,Outflows - Current,Personal Service,3750.0
,,,,,,20201113.0,2021.0,February,Outflows - Current,Other Than Personal Service,2752.0
,,,,,,20201113.0,2021.0,February,Outflows - Current,Debt Service,86.0
,,,,,,20201113.0,2021.0,February,Outflows - Prior,Personal Service,24.0
,,,,,,20201113.0,2021.0,February,Outflows - Prior,Other Than Personal Service,88.0
,,,,,,20201113.0,2021.0,February,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,February,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,February,Outflows - Capital,City Disbursements,652.0
,,,,,,20201113.0,2021.0,February,Outflows - Capital,Federal and State,124.0
,,,,,,20201113.0,2021.0,February,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,February,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,February,Balance,Beginning Balance,9483.0
,,,,,,20201113.0,2021.0,February,Balance,Ending Balance,5638.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,General Property Tax,1255.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Other Taxes,2802.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Federal Categorical Grants,520.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,State Categorical Grants,3892.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Other Categorical Grants,20.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Unrestricted (Net Of Disall.),0.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Miscellaneous Revenues,341.0
,,,,,,20201113.0,2021.0,March,Inflows - Current,Inter-Fund Revenues,71.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,Federal Categorical Grants,135.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,State Categorical Grants,178.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,Other Categorical Grants,25.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0.0
,,,,,,20201113.0,2021.0,March,Inflows - Prior,Misc. Revenue/IFA,0.0
,,,,,,20201113.0,2021.0,March,Inflows - Capital,Capital Transfers,727.0
,,,,,,20201113.0,2021.0,March,Inflows - Capital,Federal And State,136.0
,,,,,,20201113.0,2021.0,March,Inflows - Other,Senior Colleges,260.0
,,,,,,20201113.0,2021.0,March,Inflows - Other,Holding Acct. & Other Adj.,0.0
,,,,,,20201113.0,2021.0,March,Inflows - Other,Other Sources,0.0
,,,,,,20201113.0,2021.0,March,Outflows - Current,Personal Service,3672.0
,,,,,,20201113.0,2021.0,March,Outflows - Current,Other Than Personal Service,2689.0
,,,,,,20201113.0,2021.0,March,Outflows - Current,Debt Service,132.0
,,,,,,20201113.0,2021.0,March,Outflows - Prior,Personal Service,25.0
,,,,,,20201113.0,2021.0,March,Outflows - Prior,Other Than Personal Service,136.0
,,,,,,20201113.0,2021.0,March,Outflows - Prior,Taxes,0.0
,,,,,,20201113.0,2021.0,March,Outflows - Prior,Disallowance Reserve,0.0
,,,,,,20201113.0,2021.0,March,Outflows - Capital,City Disbursements,669.0
,,,,,,20201113.0,2021.0,March,Outflows - Capital,Federal and State,82.0
,,,,,,20201113.0,2021.0,March,Outflows - Other,Senior Colleges,238.0
,,,,,,20201113.0,2021.0,March,Outflows - Other,Other Uses,0.0
,,,,,,20201113.0,2021.0,March,Balance,Beginning Balance,5638.0
